attendance_id,attendance_date,student_id,attendance_status
10787,2025-04-16,200,Present
10788,2025-04-16,140,Absent
10789,2025-04-16,15,Present
10790,2025-04-16,100,Present
10791,2025-04-16,69,Present
10792,2025-04-16,37,Present
10793,2025-04-16,131,Present
10794,2025-04-16,90,Present
10795,2025-04-16,128,Present
10796,2025-04-16,27,Present
10797,2025-04-16,196,Present
10798,2025-04-16,206,Present
10799,2025-04-16,205,Present
10800,2025-04-16,83,Present
10801,2025-04-16,167,Present
10802,2025-04-16,155,Present
10803,2025-04-16,182,Present
10804,2025-04-16,86,Present
10805,2025-04-17,41,Present
10806,2025-04-17,200,Present
10807,2025-04-17,24,Present
10808,2025-04-17,52,Present
10809,2025-04-17,223,Present
10810,2025-04-17,133,Present
10811,2025-04-17,46,Absent
10812,2025-04-17,22,Present
10813,2025-04-17,12,Present
10814,2025-04-17,135,Present
10815,2025-04-17,218,Present
10816,2025-04-17,167,Present
10817,2025-04-17,3,Present
10818,2025-04-17,144,Present
10819,2025-04-17,157,Present
10820,2025-04-17,215,Present
10821,2025-04-17,15,Present
10822,2025-04-17,92,Present
10823,2025-04-17,93,Present
10824,2025-04-17,156,Present
10825,2025-04-17,141,Present
10826,2025-04-17,96,Present
10827,2025-04-17,220,Absent
10828,2025-04-17,211,Present
10829,2025-04-17,142,Present
10830,2025-04-17,85,Absent
10831,2025-04-17,63,Present
10832,2025-04-17,48,Present
10833,2025-04-17,197,Present
10834,2025-04-17,51,Present
10835,2025-04-17,182,Present
10836,2025-04-17,112,Present
10837,2025-04-17,84,Present
10838,2025-04-17,150,Absent
10839,2025-04-17,116,Present
10840,2025-04-17,29,Present
10841,2025-04-17,188,Absent
10842,2025-04-17,65,Present
10843,2025-04-17,47,Present
10844,2025-04-17,73,Present
10845,2025-04-17,177,Present
10846,2025-04-17,201,Present
10847,2025-04-17,35,Present
10848,2025-04-17,79,Absent
10849,2025-04-17,88,Present
10850,2025-04-17,111,Present
10851,2025-04-17,90,Present
10852,2025-04-17,219,Present
10853,2025-04-17,148,Present
10854,2025-04-17,149,Present
10855,2025-04-17,54,Present
10856,2025-04-17,61,Present
10857,2025-04-17,101,Present
10858,2025-04-17,131,Present
10859,2025-04-17,216,Present
10860,2025-04-17,25,Present
10861,2025-04-17,212,Present
10862,2025-04-17,126,Present
10863,2025-04-17,152,Present
10864,2025-04-17,95,Present
10865,2025-04-17,162,Present
10866,2025-04-17,60,Present
10867,2025-04-17,228,Late
10868,2025-04-17,209,Present
10869,2025-04-17,195,Present
10870,2025-04-17,199,Present
10871,2025-04-17,69,Present
10872,2025-04-17,204,Present
10873,2025-04-17,36,Present
10874,2025-04-17,66,Present
10875,2025-04-17,123,Present
10876,2025-04-17,56,Late
10877,2025-04-17,160,Present
10878,2025-04-17,39,Present
10879,2025-04-17,213,Absent
10880,2025-04-17,27,Absent
10881,2025-04-17,186,Present
10882,2025-04-17,4,Present
10883,2025-04-17,83,Present
10884,2025-04-17,138,Present
10885,2025-04-17,50,Present
10886,2025-04-17,28,Present
10887,2025-04-17,159,Present
10888,2025-04-17,75,Present
10889,2025-04-17,221,Present
10890,2025-04-17,74,Late
10891,2025-04-17,21,Present
10892,2025-04-17,2,Present
10893,2025-04-17,153,Present
10894,2025-04-17,127,Present
10895,2025-04-17,42,Present
10896,2025-04-17,205,Present
10897,2025-04-17,70,Present
10898,2025-04-17,166,Present
10899,2025-04-17,217,Present
10900,2025-04-17,67,Present
10901,2025-04-17,191,Absent
10902,2025-04-17,108,Present
10903,2025-04-17,18,Present
10904,2025-04-17,206,Present
10905,2025-04-17,130,Present
10906,2025-04-17,179,Present
10907,2025-04-17,115,Present
10908,2025-04-17,173,Present
10909,2025-04-17,151,Present
10910,2025-04-17,58,Present
10911,2025-04-17,136,Absent
10912,2025-04-17,103,Present
10913,2025-04-17,30,Present
10914,2025-04-17,113,Present
10915,2025-04-17,34,Present
10916,2025-04-17,26,Present
10917,2025-04-17,57,Present
10918,2025-04-17,5,Absent
10919,2025-04-17,10,Present
10920,2025-04-17,124,Present
10921,2025-04-17,86,Present
10922,2025-04-17,140,Present
10923,2025-04-17,222,Present
10924,2025-04-17,114,Present
10925,2025-04-17,6,Present
10926,2025-04-17,99,Absent
10927,2025-04-17,203,Present
10928,2025-04-17,45,Present
10929,2025-04-17,19,Present
10930,2025-04-17,110,Present
10931,2025-04-17,106,Present
10932,2025-04-17,43,Present
10933,2025-04-17,155,Present
10934,2025-04-17,185,Present
10935,2025-04-17,68,Present
10936,2025-04-17,178,Present
10937,2025-04-17,76,Present
10938,2025-04-17,174,Present
10939,2025-04-17,37,Present
10940,2025-04-17,89,Present
10941,2025-04-17,31,Present
10942,2025-04-17,80,Present
10943,2025-04-17,125,Present
10944,2025-04-17,226,Present
10945,2025-04-17,97,Present
10946,2025-04-17,71,Present
10947,2025-04-17,192,Present
10948,2025-04-17,224,Present
10949,2025-04-17,161,Present
10950,2025-04-17,1,Present
10951,2025-04-17,120,Present
10952,2025-04-17,165,Present
10953,2025-04-18,209,Present
10954,2025-04-18,27,Present
10955,2025-04-18,140,Present
10956,2025-04-18,102,Present
10957,2025-04-18,89,Present
10958,2025-04-18,3,Present
10959,2025-04-18,112,Present
10960,2025-04-18,129,Present
10961,2025-04-18,223,Present
10962,2025-04-18,86,Present
10963,2025-04-18,37,Present
10964,2025-04-18,210,Present
10965,2025-04-18,24,Present
10966,2025-04-18,11,Present
10967,2025-04-18,8,Present
10968,2025-04-18,208,Present
10969,2025-04-18,29,Present
10970,2025-04-18,38,Late
10971,2025-04-18,159,Present
10972,2025-04-18,73,Present
10973,2025-04-18,170,Present
10974,2025-04-18,188,Present
10975,2025-04-18,192,Present
10976,2025-04-18,165,Present
10977,2025-04-18,219,Present
10978,2025-04-18,19,Present
10979,2025-04-18,179,Present
10980,2025-04-18,70,Present
10981,2025-04-18,36,Present
10982,2025-04-18,171,Present
10983,2025-04-18,113,Present
10984,2025-04-18,74,Present
10985,2025-04-18,90,Present
10986,2025-04-18,139,Present
10987,2025-04-18,178,Present
10988,2025-04-18,144,Present
10989,2025-04-18,43,Present
10990,2025-04-18,57,Present
10991,2025-04-18,26,Present
10992,2025-04-18,54,Absent
10993,2025-04-18,215,Present
10994,2025-04-18,85,Present
10995,2025-04-18,17,Late
10996,2025-04-18,191,Present
10997,2025-04-18,216,Present
10998,2025-04-18,217,Present
10999,2025-04-18,34,Present
11000,2025-04-18,172,Present
11001,2025-04-18,14,Present
11002,2025-04-18,145,Present
11003,2025-04-18,149,Present
11004,2025-04-18,151,Present
11005,2025-04-18,78,Present
11006,2025-04-18,124,Present
11007,2025-04-18,52,Present
11008,2025-04-18,166,Present
11009,2025-04-18,182,Present
11010,2025-04-18,154,Present
11011,2025-04-18,108,Absent
11012,2025-04-18,80,Present
11013,2025-04-18,31,Present
11014,2025-04-18,1,Present
11015,2025-04-18,6,Present
11016,2025-04-18,218,Present
11017,2025-04-18,61,Present
11018,2025-04-18,226,Present
11019,2025-04-18,173,Absent
11020,2025-04-18,123,Absent
11021,2025-04-18,50,Present
11022,2025-04-18,119,Absent
11023,2025-04-18,30,Present
11024,2025-04-18,21,Present
11025,2025-04-18,115,Present
11026,2025-04-18,162,Present
11027,2025-04-18,49,Present
11028,2025-04-18,201,Present
11029,2025-04-18,68,Present
11030,2025-04-18,200,Present
11031,2025-04-18,65,Present
11032,2025-04-18,230,Present
11033,2025-04-18,15,Present
11034,2025-04-18,105,Present
11035,2025-04-18,22,Present
11036,2025-04-18,45,Present
11037,2025-04-18,161,Present
11038,2025-04-18,116,Present
11039,2025-04-18,138,Present
11040,2025-04-18,100,Present
11041,2025-04-18,20,Present
11042,2025-04-18,221,Present
11043,2025-04-18,222,Present
11044,2025-04-18,41,Present
11045,2025-04-18,12,Present
11046,2025-04-18,153,Present
11047,2025-04-18,126,Late
11048,2025-04-18,96,Present
11049,2025-04-18,160,Present
11050,2025-04-18,10,Present
11051,2025-04-18,56,Present
11052,2025-04-18,128,Present
11053,2025-04-18,183,Present
11054,2025-04-18,141,Present
11055,2025-04-18,205,Present
11056,2025-04-18,76,Present
11057,2025-04-18,103,Present
11058,2025-04-18,176,Present
11059,2025-04-18,130,Absent
11060,2025-04-18,46,Present
11061,2025-04-18,206,Present
11062,2025-04-18,111,Present
11063,2025-04-18,51,Present
11064,2025-04-18,93,Present
11065,2025-04-18,104,Present
11066,2025-04-18,195,Present
11067,2025-04-18,7,Present
11068,2025-04-18,39,Present
11069,2025-04-18,84,Present
11070,2025-04-18,63,Late
11071,2025-04-18,198,Present
11072,2025-04-18,212,Present
11073,2025-04-18,211,Present
11074,2025-04-18,110,Present
11075,2025-04-18,42,Absent
11076,2025-04-18,225,Present
11077,2025-04-18,55,Present
11078,2025-04-18,87,Present
11079,2025-04-18,121,Present
11080,2025-04-18,213,Present
11081,2025-04-18,120,Present
11082,2025-04-18,164,Present
11083,2025-04-18,60,Present
11084,2025-04-18,186,Present
11085,2025-04-18,185,Present
11086,2025-04-18,189,Present
11087,2025-04-18,203,Present
11088,2025-04-18,35,Present
11089,2025-04-18,83,Present
11090,2025-04-18,69,Present
11091,2025-04-18,169,Absent
11092,2025-04-18,131,Present
11093,2025-04-18,181,Present
11094,2025-04-18,174,Present
11095,2025-04-18,40,Present
11096,2025-04-18,79,Present
11097,2025-04-18,156,Present
11098,2025-04-18,48,Present
11099,2025-04-18,101,Present
11100,2025-04-18,67,Present
11101,2025-04-21,149,Present
11102,2025-04-21,91,Present
11103,2025-04-21,145,Present
11104,2025-04-21,223,Present
11105,2025-04-21,42,Present
11106,2025-04-21,169,Present
11107,2025-04-21,191,Present
11108,2025-04-21,88,Present
11109,2025-04-21,229,Present
11110,2025-04-21,203,Present
11111,2025-04-21,183,Present
11112,2025-04-21,178,Present
11113,2025-04-21,212,Present
11114,2025-04-21,28,Present
11115,2025-04-21,14,Present
11116,2025-04-21,65,Present
11117,2025-04-21,213,Present
11118,2025-04-21,106,Present
11119,2025-04-21,11,Absent
11120,2025-04-21,186,Present
11121,2025-04-21,113,Present
11122,2025-04-21,66,Present
11123,2025-04-21,209,Present
11124,2025-04-21,217,Present
11125,2025-04-21,77,Present
11126,2025-04-21,57,Present
11127,2025-04-21,55,Present
11128,2025-04-21,215,Absent
11129,2025-04-21,47,Present
11130,2025-04-21,141,Present
11131,2025-04-21,30,Present
11132,2025-04-21,67,Present
11133,2025-04-21,61,Present
11134,2025-04-21,133,Present
11135,2025-04-21,85,Present
11136,2025-04-21,150,Present
11137,2025-04-21,1,Present
11138,2025-04-21,93,Present
11139,2025-04-21,3,Present
11140,2025-04-21,37,Present
11141,2025-04-21,136,Present
11142,2025-04-21,31,Present
11143,2025-04-21,19,Present
11144,2025-04-21,83,Present
11145,2025-04-21,7,Present
11146,2025-04-21,151,Present
11147,2025-04-21,135,Present
11148,2025-04-21,36,Present
11149,2025-04-21,29,Present
11150,2025-04-21,73,Present
11151,2025-04-21,46,Present
11152,2025-04-21,167,Present
11153,2025-04-21,188,Present
11154,2025-04-21,173,Present
11155,2025-04-21,22,Present
11156,2025-04-21,114,Absent
11157,2025-04-21,103,Present
11158,2025-04-21,110,Present
11159,2025-04-21,230,Present
11160,2025-04-21,185,Present
11161,2025-04-21,68,Present
11162,2025-04-21,75,Present
11163,2025-04-21,128,Present
11164,2025-04-21,226,Present
11165,2025-04-21,96,Absent
11166,2025-04-21,100,Present
11167,2025-04-21,157,Present
11168,2025-04-21,127,Absent
11169,2025-04-21,148,Present
11170,2025-04-21,171,Present
11171,2025-04-21,176,Present
11172,2025-04-21,159,Late
11173,2025-04-21,51,Present
11174,2025-04-21,20,Present
11175,2025-04-21,174,Present
11176,2025-04-21,221,Present
11177,2025-04-21,27,Present
11178,2025-04-21,118,Present
11179,2025-04-21,181,Present
11180,2025-04-21,98,Present
11181,2025-04-21,197,Present
11182,2025-04-21,164,Present
11183,2025-04-21,224,Present
11184,2025-04-21,43,Present
11185,2025-04-21,205,Present
11186,2025-04-21,195,Present
11187,2025-04-21,70,Present
11188,2025-04-21,153,Present
11189,2025-04-21,62,Present
11190,2025-04-21,228,Present
11191,2025-04-21,52,Present
11192,2025-04-21,126,Present
11193,2025-04-21,92,Present
11194,2025-04-21,165,Present
11195,2025-04-21,115,Present
11196,2025-04-21,10,Present
11197,2025-04-21,80,Present
11198,2025-04-21,89,Present
11199,2025-04-21,84,Present
11200,2025-04-21,131,Present
11201,2025-04-21,216,Present
11202,2025-04-21,139,Present
11203,2025-04-21,154,Present
11204,2025-04-21,196,Present
11205,2025-04-21,54,Absent
11206,2025-04-21,120,Present
11207,2025-04-21,166,Present
11208,2025-04-21,4,Present
11209,2025-04-21,130,Present
11210,2025-04-21,25,Present
11211,2025-04-21,123,Present
11212,2025-04-21,146,Absent
11213,2025-04-21,124,Present
11214,2025-04-21,220,Present
11215,2025-04-21,95,Present
11216,2025-04-21,39,Late
11217,2025-04-21,49,Present
11218,2025-04-21,177,Present
11219,2025-04-21,144,Present
11220,2025-04-21,116,Present
11221,2025-04-21,41,Present
11222,2025-04-21,56,Present
11223,2025-04-21,105,Late
11224,2025-04-21,53,Present
11225,2025-04-21,71,Present
11226,2025-04-21,111,Present
11227,2025-04-21,6,Present
11228,2025-04-21,102,Present
11229,2025-04-21,162,Present
11230,2025-04-21,60,Present
11231,2025-04-21,200,Present
11232,2025-04-21,138,Present
11233,2025-04-21,34,Present
11234,2025-04-21,140,Present
11235,2025-04-21,50,Present
11236,2025-04-21,104,Present
11237,2025-04-21,172,Absent
11238,2025-04-21,222,Present
11239,2025-04-21,87,Late
11240,2025-04-21,72,Present
11241,2025-04-21,201,Present
11242,2025-04-21,121,Present
11243,2025-04-21,179,Late
11244,2025-04-21,211,Present
11245,2025-04-21,156,Present
11246,2025-04-21,40,Present
11247,2025-04-21,79,Late
11248,2025-04-21,210,Absent
11249,2025-04-22,161,Present
11250,2025-04-22,95,Present
11251,2025-04-22,158,Present
11252,2025-04-22,24,Present
11253,2025-04-22,206,Present
11254,2025-04-22,170,Present
11255,2025-04-22,104,Present
11256,2025-04-22,49,Present
11257,2025-04-22,69,Present
11258,2025-04-22,131,Present
11259,2025-04-22,19,Present
11260,2025-04-22,66,Present
11261,2025-04-22,25,Absent
11262,2025-04-22,29,Present
11263,2025-04-22,39,Present
11264,2025-04-22,141,Present
11265,2025-04-22,191,Late
11266,2025-04-22,84,Present
11267,2025-04-22,204,Present
11268,2025-04-22,28,Present
11269,2025-04-22,126,Present
11270,2025-04-22,164,Late
11271,2025-04-22,58,Absent
11272,2025-04-22,50,Present
11273,2025-04-22,228,Present
11274,2025-04-22,43,Present
11275,2025-04-22,92,Present
11276,2025-04-22,192,Present
11277,2025-04-22,127,Present
11278,2025-04-22,225,Absent
11279,2025-04-22,1,Present
11280,2025-04-22,218,Present
11281,2025-04-22,2,Present
11282,2025-04-22,146,Present
11283,2025-04-22,76,Present
11284,2025-04-22,72,Absent
11285,2025-04-22,70,Present
11286,2025-04-22,189,Present
11287,2025-04-22,106,Present
11288,2025-04-22,186,Present
11289,2025-04-22,5,Present
11290,2025-04-22,215,Present
11291,2025-04-22,67,Present
11292,2025-04-22,181,Present
11293,2025-04-22,159,Present
11294,2025-04-22,172,Late
11295,2025-04-22,205,Absent
11296,2025-04-22,119,Present
11297,2025-04-22,221,Late
11298,2025-04-22,12,Present
11299,2025-04-22,40,Present
11300,2025-04-22,130,Present
11301,2025-04-22,97,Present
11302,2025-04-22,128,Present
11303,2025-04-22,26,Present
11304,2025-04-22,179,Present
11305,2025-04-22,212,Late
11306,2025-04-22,51,Present
11307,2025-04-22,101,Present
11308,2025-04-22,108,Absent
11309,2025-04-22,21,Present
11310,2025-04-22,38,Present
11311,2025-04-22,121,Present
11312,2025-04-22,148,Present
11313,2025-04-22,54,Present
11314,2025-04-22,114,Present
11315,2025-04-22,79,Present
11316,2025-04-22,77,Present
11317,2025-04-22,20,Present
11318,2025-04-22,63,Present
11319,2025-04-22,103,Present
11320,2025-04-22,226,Present
11321,2025-04-22,154,Present
11322,2025-04-22,80,Present
11323,2025-04-22,105,Present
11324,2025-04-22,46,Present
11325,2025-04-22,85,Present
11326,2025-04-22,14,Present
11327,2025-04-22,222,Present
11328,2025-04-22,151,Present
11329,2025-04-22,153,Present
11330,2025-04-22,211,Present
11331,2025-04-22,3,Present
11332,2025-04-22,167,Present
11333,2025-04-22,102,Absent
11334,2025-04-22,53,Present
11335,2025-04-22,93,Late
11336,2025-04-22,27,Present
11337,2025-04-22,15,Present
11338,2025-04-22,68,Present
11339,2025-04-22,55,Present
11340,2025-04-22,87,Present
11341,2025-04-22,156,Present
11342,2025-04-22,74,Present
11343,2025-04-22,166,Present
11344,2025-04-22,169,Present
11345,2025-04-22,173,Present
11346,2025-04-22,196,Absent
11347,2025-04-22,73,Present
11348,2025-04-22,149,Present
11349,2025-04-22,213,Present
11350,2025-04-22,45,Present
11351,2025-04-22,116,Present
11352,2025-04-22,209,Late
11353,2025-04-22,99,Present
11354,2025-04-22,34,Present
11355,2025-04-22,125,Present
11356,2025-04-22,17,Present
11357,2025-04-22,57,Present
11358,2025-04-22,118,Present
11359,2025-04-22,157,Present
11360,2025-04-22,174,Absent
11361,2025-04-22,216,Present
11362,2025-04-22,98,Present
11363,2025-04-22,182,Present
11364,2025-04-22,11,Present
11365,2025-04-22,31,Absent
11366,2025-04-22,138,Present
11367,2025-04-22,96,Absent
11368,2025-04-22,91,Present
11369,2025-04-22,140,Present
11370,2025-04-22,112,Present
11371,2025-04-22,88,Present
11372,2025-04-22,83,Present
11373,2025-04-22,185,Present
11374,2025-04-22,123,Present
11375,2025-04-22,144,Present
11376,2025-04-22,188,Present
11377,2025-04-22,165,Present
11378,2025-04-22,160,Absent
11379,2025-04-22,52,Absent
11380,2025-04-22,129,Late
11381,2025-04-22,230,Present
11382,2025-04-22,162,Present
11383,2025-04-22,210,Present
11384,2025-04-22,223,Present
11385,2025-04-22,133,Present
11386,2025-04-22,62,Present
11387,2025-04-22,177,Present
11388,2025-04-22,183,Late
11389,2025-04-22,124,Present
11390,2025-04-22,229,Present
11391,2025-04-22,30,Present
11392,2025-04-22,136,Present
11393,2025-04-22,7,Present
11394,2025-04-22,8,Present
11395,2025-04-22,65,Present
11396,2025-04-22,217,Present
11397,2025-04-23,29,Present
11398,2025-04-23,185,Present
11399,2025-04-23,156,Present
11400,2025-04-23,24,Present
11401,2025-04-23,218,Present
11402,2025-04-23,176,Present
11403,2025-04-23,7,Present
11404,2025-04-23,72,Present
11405,2025-04-23,138,Absent
11406,2025-04-23,217,Present
11407,2025-04-23,211,Present
11408,2025-04-23,113,Present
11409,2025-04-23,170,Present
11410,2025-04-23,127,Present
11411,2025-04-23,148,Present
11412,2025-04-23,188,Present
11413,2025-04-23,104,Present
11414,2025-04-23,37,Present
11415,2025-04-23,20,Present
11416,2025-04-23,139,Late
11417,2025-04-23,66,Present
11418,2025-04-23,27,Absent
11419,2025-04-23,97,Present
11420,2025-04-23,179,Present
11421,2025-04-23,21,Present
11422,2025-04-23,108,Present
11423,2025-04-23,58,Present
11424,2025-04-23,140,Present
11425,2025-04-23,222,Present
11426,2025-04-23,121,Present
11427,2025-04-23,83,Present
11428,2025-04-23,41,Present
11429,2025-04-23,31,Late
11430,2025-04-23,35,Present
11431,2025-04-23,67,Present
11432,2025-04-23,114,Present
11433,2025-04-23,229,Present
11434,2025-04-23,149,Present
11435,2025-04-23,39,Present
11436,2025-04-23,93,Present
11437,2025-04-23,123,Present
11438,2025-04-23,73,Present
11439,2025-04-23,197,Present
11440,2025-04-23,120,Present
11441,2025-04-23,48,Late
11442,2025-04-23,52,Present
11443,2025-04-23,144,Present
11444,2025-04-23,18,Present
11445,2025-04-23,47,Present
11446,2025-04-23,36,Present
11447,2025-04-23,17,Present
11448,2025-04-23,106,Present
11449,2025-04-23,174,Present
11450,2025-04-23,11,Absent
11451,2025-04-23,131,Present
11452,2025-04-23,25,Present
11453,2025-04-23,119,Absent
11454,2025-04-23,130,Absent
